document,line,claim_text,claim_text_sha256,metric,value,run_or_file,status,match_result,classification
docs/thesis_chapter_phase2.md,220,"(commit `6c727b6`), under a registered amendment that left every hypothesis,",bd02674175132c52769707496cfaf5b2f47e9e6cf0506dfa4445ed5b37aaf086,quantitative statement or design constant,6;27,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,222,the pre-inversion measurement is reported alongside (§5.4). One further,3dac375a49257e426d477715fb53a1bdecaf39ee9e81ab69bf4ec12da7b2f24c,quantitative statement or design constant,5.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,223,amendment (§9.11) registers the exploratory multi-blind cell of §2.3.,4451b43aaba5341d4f6f61302ca2a51d0cceed1ebd07ab08d1ed02c8ae2dd3c7,quantitative statement or design constant,9.11;2.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,225,## 5 Results of record,2599096ed51af6689a9c9510fb5a21de9a91a5776e628d4e42ef0e68b80871d7,quantitative statement or design constant,5,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,227,### 5.1 Detection: a solved problem — and a null family,f869645ff37d670fe74e4942f1d6c26e49a23ce430e263586fc2d3c8f0d0bde8,quantitative statement or design constant,5.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,229,Detection recall is 1.0 in every cell and both arms. Every lamp-fault cell —,84ddf9cc4cf89ab09bae52e7534eac63c0908ba3de85d52e366043332f215fff,quantitative statement or design constant,1.0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,231,**episode 0 in both arms**: the warm-started policy's first use of the broken,3d070b0f3ee0ebe71b4fc126eb5a06f0c0cfa855f54733946b6fe71ec229fddc,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,233,"exactly one. The four blind-fault cells detect at episode ≈ 6–8 in both arms,",5027abe5d14dcb69a7b5693ff6a0206a6cdf8496548cf694d8a2b5ea214b50dd,quantitative statement or design constant,6;8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,236,"(min q = 0.656, m = 8), with four of its cells realizing degenerate 0-vs-0",d7766be2747044b8e8757f85449924ca27d5f21b5557f1f56466901405177bee,quantitative statement or design constant,0.656;8;0;0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,247,"(DetectEpisode rows) and `phase2_recovery_ci.csv`, runs 29148475671,",8141f6dc9968eaf3ca427be4fc07fbb3f5371ee960b726132998302bac3a6ac0,quantitative statement or design constant,29148475671,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,248,"29151540231, 29155539633, 29163456132.*",c4e9ce2ce6d8a2dfcabc2c040dedd82d6a076ffbd8ed1e8f0d2f75c60a4bddd1,quantitative statement or design constant,29151540231;29155539633;29163456132,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,250,### 5.2 Recovery: the confirmatory family,c5dcd4a64f74ae5f731a884b7ea57851c3ba621d7f7e603636cf60d0532d9266,quantitative statement or design constant,5.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,252,"Recovery-speed contrasts over the frozen Tier-1 family (RecoveryEpisodes,",cb794c3e112bfcbc74a0309f76de56247f98654db620c7df6c8eb768f04fb08c,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,253,"ql_true − ql_false, seed-paired bootstrap, BH within m = 8):",b8ac62983352d2a22e80acbe55170c609d7e2607844540442b1d151cb2b390cf,quantitative statement or design constant,8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,255,| Cell | n | ql_true | ql_false | Δ | 95 % CI | Cliff's δ | q | Verdict |,acb432bad182ed25c4fa7308cff5be8a8012de97540078a4eff277fa4b16ae79,quantitative statement or design constant,95,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,257,"| `lab2_f1bdead` | 10 | 75.6 | 382.1 | **−306.5** | [−439.5, −174.6] | −0.92 | **0.0000** | significant, KG faster |",baa118362825a339eb2c5ac10feaeda591c7fd776f1f2a6a9b3b0ba41b1b6ca7,quantitative statement or design constant,10;75.6;382.1;306.5;439.5;174.6;0.92;0.0000,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,258,"| `lab3_f2dead_lowsun` | 10 | 63.5 | 134.9 | **−71.4** | [−102.3, −41.3] | −0.84 | **0.0000** | significant, KG faster |",3f78096af02b89781e54d5326cf6683bbe5233b3e07a8dfddf904829d0007124,quantitative statement or design constant,10;63.5;134.9;71.4;102.3;41.3;0.84;0.0000,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,259,"| `labmon2_f2dead_lowsun` | 10 | 187.1 | 334.7 | **−147.6** | [−230.9, −61.4] | −0.76 | **0.0021** | significant, KG faster |",3cc793cd014a063ffb7c617065588305ef6bf12173976208b2bd0cdaa5763dff,quantitative statement or design constant,10;187.1;334.7;147.6;230.9;61.4;0.76;0.0021,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,260,"| `lab3_f1dead_z2` | 9 | 511.1 | 571.3 | −60.2 | [−120.1, −4.3] | −0.28 | 0.0664 | marginal, ns |",201690465951ed905f1c22300c00d60aae42a42223ac96bdf39efb75f645aeca,quantitative statement or design constant,9;511.1;571.3;60.2;120.1;4.3;0.28;0.0664,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,261,"| `lab3_f1bdead` | 10 | 198.1 | 288.1 | −90.0 | [−265.0, +86.5] | −0.33 | 0.365 | ns |",9f4bbd928ea24f1b12453b39781be8cd68d5fd68fe8d4eef40024b9b57edfe28,quantitative statement or design constant,10;198.1;288.1;90.0;265.0;+86.5;0.33;0.365,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,262,"| `lab3_f1binv` | 10 | 398.5 | 405.0 | −6.5 | [−138.4, +116.0] | −0.02 | 0.929 | ns |",05f774ff8da7eb90f7f7f7d861e3e18420ab6a4aa9bf305a306d2ec163fd8427,quantitative statement or design constant,10;398.5;405.0;6.5;138.4;+116.0;0.02;0.929,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,263,"| `labmon_f1dead` | 10 | 84.5 | 62.3 | +22.2 | [−15.8, +57.2] | +0.05 | 0.328 | ns, sign flipped |",829fe39cee6ff7326ee8f90590dbd2f2ca92502f2b150119c65146ec30e024fc,quantitative statement or design constant,10;84.5;62.3;+22.2;15.8;+57.2;+0.05;0.328,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,264,"| `lab3_f1dead` (seeds 11–20) | 9 | 505.0 | 420.0 | +85.0 | [−31.6, +205.1] | +0.43 | 0.276 | ns, sign flipped |",2246091b7df84f91989b9450ce4e6c6c7d3faa02ec0d9ae32779376b32a87dec,quantitative statement or design constant,11;20;9;505.0;420.0;+85.0;31.6;+205.1;+0.43;0.276,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,266,*Caption — registered pooled analysis over the §9.10 runs of record (commit,64084f1140240a14736bd33394c82002903867c0bafe14302a22f51e36e7f7c8,quantitative statement or design constant,9.10,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,267,"`6c727b6`; runs 29151540231, 29155539633, 29163456132); source CSV",5648cced89f0f57ca7ed5fbdccd51951fe655ccdd7f6bc81b29a67a43cb44342,quantitative statement or design constant,6;27;29151540231;29155539633;29163456132,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,269,Tier-1 family m = 8 (`pre_registration.md` §9.5). All 8 cells realized tier,084ac54914acbc7d89dffd75a0d91bba9720dab0a138cd1ec0b8da7bba06d12c,quantitative statement or design constant,1;8;9.5;8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,272,H-P2 as registered — *faster in every Tier-1 cell* — is **not supported**.,71131adfb6b1783268fef6a03d9ccfc2c968cfb895232f3d1224b2666ca53524,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,274,"effect sizes (up to 5.1× on `lab2_f1bdead`), one marginal, six of eight point",bf3f542b81bc0a4abf35d66f0dece0a9fa2ca6a889d081f39d5d568cd6f64218,quantitative statement or design constant,5.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,277,"instrument with fresh seeds 11–20, came out directionally *adverse* (+85.0,",82eaf7e47ae9b78332a0baff05d6ca73b2856ac8c82b9faa25f5e9e589dc1e50,quantitative statement or design constant,11;20;+85.0,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,279,"registration forbids further reruns, and the independent seeds-1–10",59ae33f09ab681957e7b4a423a92e474f92834f8ca5c2dac8b69ec8537cbdc79,quantitative statement or design constant,1;10,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,280,measurement from the same campaign (492.7 vs 420.0) points the same way.,fc6470a8faf2809c546eb9536679d6f781175167f5aa8f8254d18933a71bb667,quantitative statement or design constant,492.7;420.0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,282,### 5.3 Descriptive cells,36e3879171dd5e948b427a7c4dbc4f085e1d2afb89197b544451d9d8745d17e2,quantitative statement or design constant,5.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,285,futile in both arms (goal-reaching 0.0–0.1; stable-but-futile policies after,e93f26b20efe4fafb174568b51feb0447f2d633cfb0beb2ac29e421a1d577a2e,quantitative statement or design constant,0.0;0.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,286,≈ 960–1330 episodes) — an inverted lamp keeps dragging its zone in every,f37d1bf5423e9154bc4b6196e9c84fab39fd44ae09d4cfc3fc6d9c7d21493841,quantitative statement or design constant,960;1330,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,288,inverted-blind cell `lab2_f1binv` collapsed to n = 4 paired seeds,b969fbeb24833b27df325bc5c76c6f44ed5cf9b4d08550aa43efc65d769d1e85,quantitative statement or design constant,4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,289,"(reconvergence 0.6 in both arms) and stays descriptive. Notably, the",23985c91ec798c58a04fbee1de15c4c10b38b6246f3ffafed7936a0990156363,quantitative statement or design constant,0.6,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,292,"in 213.5 vs 416.1 episodes: no q-value by registration, but directionally",eb75e9128b661db36a6008b3341db05860d51dc31aac4d1e41e5a3c23d3524d5,quantitative statement or design constant,213.5;416.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,293,consistent with the multi-survivor pattern of §6. The best-effort machinery,dbad217c9d912a431d9a3de11d24d622b1d9ca61170552f232ce7ffde15aa0d6,quantitative statement or design constant,6,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,295,`labmon_f1dead` realized `degraded_rate = 1.0` with a proof-gated effective,d18f6b50bfd9948c7d292361a06d13472aa1166905972d7ecf3031a7138f9bf3,quantitative statement or design constant,1.0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,296,"goal of rank 2, and `lab1_f1dead` degraded to the floor with both arms",7556db042567523cf57e96ca725b98413f5b8da0b50413ba61101db5a7c363c9,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,297,stabilizing at the 50-episode window minimum.,8c33a6899eeb706b0b2e5014d14058c0c29083003f599538b7c3384b61bc4e1a,quantitative statement or design constant,50,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,302,"### 5.4 The superseded measurement, and what changed",b95a7fbfd67340d735d246b6ad60d1ed5e86a1e35fcc083f7b6eca8c6a187829,quantitative statement or design constant,5.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,305,"across-the-board result: all 8 Tier-1 cells significant (max q = 0.0012),",15714db7793908f8c046a86862c7e11ed643105814bde630a6e549754a507793,quantitative statement or design constant,8;1;0.0012,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,306,"with speed-ups from 1.1× to 9.1×, and a confirmed `lab3_f1dead` replication.",aec73401fed4764dc446a3a02f86594a5ebef40c84f40c4a65688061f11ae997,quantitative statement or design constant,1.1;9.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,309,in `pre_registration.md` §9.7):,08db5e441b9b8526f1012f2c8ca2cd094cbf5647fb7260017c9090f7e217a59d,quantitative statement or design constant,9.7,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,313,| `lab3_f1dead` | −121.1 | 0.00027 | **+85.0** | 0.276 |,7970fefdef9f138087d66211defa84d5760d59a60af2f6a0de06c787f0b9306f,quantitative statement or design constant,121.1;0.00027;+85.0;0.276,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,314,| `lab3_f1dead_z2` | −95.7 | 0.0000 | −60.2 | 0.0664 |,77544d03bac195599c9b07b87869505683ba5f1848c326b6bcb83245a5ac0b40,quantitative statement or design constant,95.7;0.0000;60.2;0.0664,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,315,| `lab3_f1bdead` | −426.5 | 0.0012 | −90.0 | 0.365 |,d4e5b91856d81c2a3f257f476ce3e2d98263f2b917f5ceed5876ed24f6a122f5,quantitative statement or design constant,426.5;0.0012;90.0;0.365,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,316,| `lab3_f1binv` | −908.9 | 0.00091 | −6.5 | 0.929 |,c877f977c51c6ea16eaa7424008f7e89ecae404581d3a334aa6516cd197f36f4,quantitative statement or design constant,908.9;0.00091;6.5;0.929,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,317,| `lab2_f1bdead` | −226.7 | 0.0000 | **−306.5** | 0.0000 |,1a0afd573e2e8eb42cb6d73de858c45506f2b3233c12efae367092d6611a72e3,quantitative statement or design constant,226.7;0.0000;306.5;0.0000,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,318,| `labmon_f1dead` | −6.2 | 0.0000 | +22.2 | 0.328 |,74fc2379bbe556116f51b482d5d2f12356915c251038ae6e0781a91c25540993,quantitative statement or design constant,6.2;0.0000;+22.2;0.328,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,319,| `lab3_f2dead_lowsun` | −64.9 | 0.0000 | **−71.4** | 0.0000 |,4275492c11e4d0ab4e8e4e2a7b2f591e71b6f221d960a20a89098279ed429b01,quantitative statement or design constant,64.9;0.0000;71.4;0.0000,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,320,| `labmon2_f2dead_lowsun` | −148.5 | 0.0000 | **−147.6** | 0.0021 |,102a1c4cac7360faaa49d71d98f55eb0ad79d6bbea9316e39a95d73dd2a2d556,quantitative statement or design constant,148.5;0.0000;147.6;0.0021,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,331,"large effects **collapsed** (`lab3_f1bdead` −426.5 → −90.0, `lab3_f1binv`",22347b35fac9444e99a6116971a31423f9535a7b250e0d16f7846d386b569e57,quantitative statement or design constant,426.5;90.0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,332,"−908.9 → −6.5) or **flipped** are those where, under the old code path, the",38d0e9caa2a12c627496c05e892d3491abf1c2f77e4908ddd315e030ee62655d,quantitative statement or design constant,908.9;6.5,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,338,## 6 Interpretation: where structural knowledge pays,e79ea2538239ca5ec6cc70257d8298bd6d906a1c18402607b9697aa5e859e2f7,quantitative statement or design constant,6,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,340,### 6.1 The three significant cells are one phenomenon,1deb466abb2851ec144e979b3ae1f4893bff3e0599a803dda163562af22b6cc7,quantitative statement or design constant,6.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,342,"- **`lab2_f1bdead`** (−306.5, 5.1×): the dead blind is blacklisted and the",31a1cf03ac0ab3dd8532379fe5c0666a3f6854dc41a732c0a358c237048782fa,quantitative statement or design constant,306.5;5.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,346,  254.8–505.8 episodes vs the KG arm's 58.8–95.2).,48867254acafcf21e809c3138fe90961f2b7635f8d8143070425793a7404f69f,quantitative statement or design constant,254.8;505.8;58.8;95.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,347,"- **`lab3_f2dead_lowsun`** (−71.4, 2.1×): both lamps gone, sun pinned low;",b2d8ad239ca7759d619c01e27cbb92cfc7e7791a8b4f676748237388d35eadbb,quantitative statement or design constant,71.4;2.1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,353,"- **`labmon2_f2dead_lowsun`** (−147.6, 1.8×): the spotlight-free replication",33703db6c711b68c25397efddeb2a7bff824d5c138170277c83ca3a585ac8544,quantitative statement or design constant,147.6;1.8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,355,  16 probe combinations across two zones.,e28263dded1d20ecb5fbfb082c7535e94b7ed1be2ac4a94362518db3ddb806bc,quantitative statement or design constant,16,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,361,### 6.2 The nulls and sign-flips are the complementary phenomenon,0806b2959a427d1a5ff0cee4b790ed02324a437c184df5978e4fcc972ade5a7d,quantitative statement or design constant,6.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,363,"- **`labmon_f1dead`** (+22.2, ns): a single zone with effectively one",4609d9dc04ac76abae4229ac084480cc00f650c629e5eb6cf076b72c8a440b07,quantitative statement or design constant,+22.2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,367,- **`lab3_f1dead` / `lab3_f1dead_z2`** (+85.0 ns / −60.2 marginal): one dead,ffddb503865d5b195521be16dfb7ee9c15d14e5acf3be09db903a61e936d8660,quantitative statement or design constant,+85.0;60.2,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,369,"  2048-state policy under boosted exploration, a cost both arms pay in full.",140056c7d1535a7ba9b8b5eda11d940e05b9ae404547e87ee69077db19df26dc,quantitative statement or design constant,2048,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,379,### 6.3 Why this reading is not post-hoc curve-fitting,1e1dd19b8d6f7753c3b992c57317c8f642dfde9d9160cdac54f225a0d7860064,quantitative statement or design constant,6.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,382,"disclosed commentary (§9.10), separated from the frozen confirmatory claims.",db26ee13211db168ec875336273f088434dc4368535f9fa59d1f1c71b4dc77d0,quantitative statement or design constant,9.10,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,383,"Second, it retrodicts the *pre-inversion* collapse pattern (§5.4): the cells",fbf77700dee33c0a08d94e3302eeffa5a2004adea048dc78ddb7a8e29f79e467,quantitative statement or design constant,5.4,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,385,"falsifiable prediction, registered before dispatch (§9.11): the exploratory",8e614ef4487860054a00670ba9e51e12dd7d4911531fbd41665cb42b66445298,quantitative statement or design constant,9.11,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,388,"deterministic survivors), so the reading as first stated predicts Δ < 0",5c38595444064fd73f20d451ce21eae3664af4b6870f5a06aef6493024cbdc29,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,393,"29187088096, seeds 1–10, q = nan by construction, families untouched at",2c8b5b977e87cbb2ee3aa28f076402debd35b29f6283c357d6afb45337feb3ec,quantitative statement or design constant,29187088096;1;10,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,394,"m = 8/8): Δ = **+122.3** (570.0 vs 447.7 episodes, KG *slower*), 95 % CI",6cfa5636115a875e57946c0f3d9e37a354c29e55e69cddd0b59efb4025662518,quantitative statement or design constant,8;8;+122.3;570.0;447.7;95,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,395,"[−11.5, +265.3], ns — an adverse trend, not the predicted advantage. The",ebd93662753442589913710f57f1e0347d97fa8318a6bf79a17bdeaa8d92af47,quantitative statement or design constant,11.5;+265.3,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,397,"in all 20 replicas (recall 1.0; the KG arm probed descriptively earlier,",5c728f9b225ca22289cb8b63264e3899e27b324157208086c9f815e235e103a2,quantitative statement or design constant,20;1.0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,398,"DetectEpisode 3.8 vs 5.8), and both arms recovered to a goal-reaching policy",0c597ae9c4e579f191affad9ea78e0cb18bdf6c44d400e4bc45727b02e20501c,quantitative statement or design constant,3.8;5.8,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,399,(goal-rate 0.755 / 0.940). What failed is the *strong* form of the reading:,5ede48e7d6564e89d9a07adce046d10ca066a7fef1e08aec2f0de6fdb53ec89c,quantitative statement or design constant,0.755;0.940,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,405,"overhead, reproducing the `lab3_f1dead` (+85.0) and `labmon_f1dead` (+22.2)",2213015d3f7c8aaa6e02def0465a9a8babfa29e79d8de2109710df0e5fc7da0e,quantitative statement or design constant,+85.0;+22.2,phase2_postinv/;phase2_f2bdead/,historical value only; protocol affected,superseded_protocol_affected,historical_protocol_affected
docs/thesis_chapter_phase2.md,414,### 6.4 Phase 1 and Phase 2 are the same finding,a85a787af9df383b037dc0ea421f7824586ba4a8f4a2de67d0b1fdf1854f78dd,quantitative statement or design constant,6.4;1;2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,416,Phase 1's lab3 result — the KG prior as an exploration *tax* on structure,c6a674c6b13e7ef5458df5de39a4abe67b17853697a3a658fe6f8a5efe4123e5,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,418,"`cross_zone_bonus = 0`, the spillage-exploration channel off; the bonus-active",faf2f00f421f7c686c835eb1f379834194d1a4a716894d117ab75a960748b8e3,quantitative statement or design constant,0,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,419,xzone family reproduces the same tax — `THESIS_STATE_REPORT.md` §5.3–§5.5) —,520ea4697e9e4ea28f4b9d0992c5529d3eff424b0ac6a03f6a211adee46236ab,quantitative statement or design constant,5.3;5.5,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,420,and Phase 2's selective recovery advantage,41eed2d31f8dbea894abf0aca2e28b94ff648e73a737bc5e6de2b33b21055a88,quantitative statement or design constant,2,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
docs/thesis_chapter_phase2.md,423,"Redundant structure priced into the prior costs episodes (Phase 1, lab3);",4fa4991be410c7ff1e79a6ef1b65504ffdd0ccc6d0505fbe1de5754c9f69fd8e,quantitative statement or design constant,1,docs/thesis_chapter_phase2.md,"design, chronology, identifier, citation, or non-result quantity",non_result,non_result
