StateIndex,SetSpotlight=OFF,SetSpotlight=ON,SetZ1Blinds=OFF,SetZ1Blinds=ON,SetZ1Light=OFF,SetZ1Light=ON,SetZ2Blinds=OFF,SetZ2Blinds=ON,SetZ2Light=OFF,SetZ2Light=ON,SetSpotlightCD=OFF,SetSpotlightCD=ON,SetZ3Blinds=OFF,SetZ3Blinds=ON,SetZ3Light=OFF,SetZ3Light=ON,SetZ4Blinds=OFF,SetZ4Blinds=ON,SetZ4Light=OFF,SetZ4Light=ON,DO_NOTHING
251909,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.52,0.00,0.00,-0.02,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
251926,0.00,0.00,-0.04,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253045,-0.02,-0.27,0.00,-0.09,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.15
253269,0.00,0.00,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
253285,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253517,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00
253521,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
253525,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
253529,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253760,0.00,0.00,-0.18,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253772,0.00,0.00,-0.21,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
253776,0.00,-0.27,0.00,-0.19,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
253777,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253784,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
253792,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
253804,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
253808,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.00,0.00,0.00,0.00
256010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256011,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,-0.15
256021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
256025,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
256026,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,-0.27,-0.27,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
256029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
256035,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256051,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256054,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256058,0.00,0.00,0.00,0.00,-0.19,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256062,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256268,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.04,0.00,0.00,-0.02,-0.15
256274,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256277,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00
256281,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.02,0.00
256290,0.00,0.00,0.00,-0.21,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00,-0.15
256291,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256294,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256304,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256309,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256318,0.00,0.00,0.00,0.00,-0.04,0.31,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
256513,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00
256515,0.00,0.00,0.00,0.00,0.00,-0.11,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
256520,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256526,3.48,-0.27,1.96,0.00,0.00,0.00,0.00,-0.27,-0.16,-0.27,0.00,-0.02,1.28,-0.02,0.18,0.00,0.00,0.07,0.16,-0.02,-0.17
256534,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
256542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.02,0.00
256544,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.76,0.00,0.00,-0.08,0.00,-0.15
256547,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00
256565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
256566,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256570,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
256574,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256768,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,-0.02,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.00,0.00
256769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.17,0.00,0.00,0.00
256771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256772,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00,0.00,-0.15
256773,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.18,0.00,0.00,0.00,0.00
256776,0.00,-0.27,0.00,0.00,-0.02,0.00,-0.27,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00
256780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00
256782,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
256784,0.00,-0.27,-0.22,-0.04,-0.02,0.00,-0.27,-0.27,-0.27,-0.52,-0.04,-0.04,-0.02,-0.02,0.00,-0.02,0.00,0.00,0.00,-0.02,0.00
256785,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.19,0.00,0.00
256788,0.00,-0.27,0.00,0.00,-0.02,0.00,-0.27,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.21,0.00,0.00,0.00
256789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00
256790,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
256792,0.00,0.00,-0.04,0.00,-0.02,-0.22,0.00,-0.27,-0.02,0.00,0.00,0.00,-0.04,-0.06,0.00,-0.02,0.00,0.00,0.00,-0.02,-0.15
256800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00
256801,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256803,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.64,0.00,0.00
256805,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
256813,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00,0.00
256816,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
256817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
256818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00
256821,0.00,-0.52,-0.04,-0.22,-0.02,-0.02,-0.27,-0.52,-0.27,-0.27,-0.04,-0.02,-0.02,-0.02,-0.02,0.00,-0.02,-0.04,-0.02,0.00,-0.40
256822,-0.27,-0.74,-0.02,-0.02,0.00,0.00,0.00,-0.44,-0.16,-0.27,0.02,-0.04,0.04,0.88,0.00,0.00,-0.02,0.56,0.00,-0.02,-0.15
256824,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256826,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256829,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.12,-0.02,0.00
257078,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257094,0.00,-0.27,0.00,0.00,-0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
257097,0.00,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,-0.74,-0.27,0.00,-0.04,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.40
257100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
257104,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257105,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
257108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.15
257109,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257128,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,-0.02,0.00,-0.15
257130,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.02,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257145,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257146,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00
257287,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
257302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
257318,0.00,0.00,0.00,0.00,-0.11,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
257333,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257344,-0.27,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257353,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257354,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.04,0.00,-0.02,-0.02,0.00,-0.02,0.00,0.00,0.00,0.00
257356,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
257358,0.00,0.00,0.00,0.00,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257360,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
257364,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257370,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257372,0.00,0.00,-0.06,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257373,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,0.00
257379,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,3.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257402,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
257405,-0.27,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257543,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00
257589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
257600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257603,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257612,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257616,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257617,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257628,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,-0.15
257629,0.00,0.00,0.00,-0.02,0.00,0.00,-0.27,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257630,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,-0.27,-0.27,0.00,-0.02,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.02,0.00
257632,0.00,0.00,-0.02,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.15
257636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00
257637,0.00,0.00,0.00,-0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257638,0.00,0.00,0.00,0.00,0.00,-0.15,0.00,0.00,-0.27,-0.19,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257653,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257661,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257797,0.00,0.00,0.00,0.00,-0.02,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257799,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,-0.04,0.00,-0.15
257862,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257866,0.00,0.00,0.00,0.00,0.00,-0.02,-0.27,0.00,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257869,0.00,-0.27,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00
257870,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257872,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257874,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257877,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257878,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257881,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00
257882,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257884,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,-0.27,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257885,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00
257890,0.00,0.00,0.00,0.00,0.00,-0.02,-0.27,0.00,0.00,0.00,-0.02,-0.02,-0.02,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00
257891,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257893,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
257894,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257896,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00
257898,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00
257901,0.00,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,-0.02,0.00,-0.04,0.00,0.00,0.00,0.00,-0.15
257905,0.00,0.00,0.00,0.00,0.00,0.00,-0.27,0.00,0.00,-0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
